# no	arxiv	source	title per Semantic Scholar	entry
24		s2	A mathematical framework for transformer circuits	Nelson Elhage, Neel Nanda, Catherine Olsson, Tom Henighan, Nicholas Joseph, Ben Mann, Amanda Askell, Yuntao Bai, Anna Ch
25	2209.11895	id		Catherine Olsson, Nelson Elhage, Neel Nanda, Nicholas Joseph, Nova DasSarma, Tom Henighan, Ben Mann, Amanda Askell, Yunt
26	2301.05217	id		Neel Nanda, Lawrence Chan, Tom Liberum, Jess Smith, and Jacob Steinhardt. Progress measures for grokking via mechanistic
27	2306.17844	id		Ziqian Zhong, Ziming Liu, Max Tegmark, and Jacob Andreas. The clock and the pizza: Two stories in mechanistic explanatio
28	2302.03025	id		Bilal Chughtai, Lawrence Chan, and Neel Nanda. A toy model of universality: Reverse engineering how networks learn group
29	1803.08823	s2	A high-bias, low-variance introduction to Machine Learning for physicists	Pankaj Mehta, Marin Bukov, Ching-Hao Wang, Alexandre GR Day, Clint Richardson, Charles K Fisher, and David J Schwab. A h
30		s2	Supercooled liquids and the glass transition	Pablo G Debenedetti and Frank H Stillinger. Supercooled liquids and the glass transition. *Nature*, 410(6825):259–267, 2
31		s2	Theory of protein folding: the energy landscape perspective.	José Nelson Onuchic, Zaida Luthey-Schulten, and Peter G Wolynes. Theory of protein folding: the energy landscape perspec
32		s2	Empirical fitness landscapes and the predictability of evolution	J Arjan GM De Visser and Joachim Krug. Empirical fitness landscapes and the predictability of evolution. *Nature Reviews
33	1901.01608	s2	Scaling description of generalization with number of parameters in deep learning	Mario Geiger, Arthur Jacot, Stefano Spigler, Franck Gabriel, Levent Sagun, Stéphane d’Ascoli, Giulio Biroli, Clément Hon
34	2106.10165	s2	The Principles of Deep Learning Theory	Daniel A Roberts, Sho Yaida, and Boris Hanin. *The principles of deep learning theory*. Cambridge University Press Cambr
35	1803.06969	s2	Comparing dynamics: deep neural networks versus glassy systems	Marco Baity-Jesi, Levent Sagun, Mario Geiger, Stefano Spigler, Gérard Ben Arous, Chiara Cammarota, Yann LeCun, Matthieu 
36	1810.09665	s2	A jamming transition from under- to over-parametrization affects generalization in deep learning	Stefano Spigler, Mario Geiger, Stéphane d’Ascoli, Levent Sagun, Giulio Biroli, and Matthieu Wyart. A jamming transition 
37		s2	A mechanistic interpretability analysis of grokking	Neel Nanda and Tom Lieberum. A mechanistic interpretability analysis of grokking. In *Alignment Forum*, 2022.
38		s2	Über formal unentscheidbare Sätze der Principia Mathematica und verwandter Systeme I	Kurt Gödel. Über formal unentscheidbare sätze der principia mathematica und verwandter systeme i. *Monatshefte für mathe
39	2305.18741	id		Shikhar Murty, Pratyusha Sharma, Jacob Andreas, and Christopher D Manning. Grokking of hierarchical structure in vanilla
40	2303.11873	id		William Merrill, Nikolaos Tsilivis, and Aman Shukla. A tale of two circuits: Grokking as competition of sparse and dense
41	2005.14165	s2	Language Models are Few-Shot Learners	Tom Brown, Benjamin Mann, Nick Ryder, Melanie Subbiah, Jared D Kaplan, Prafulla Dhariwal, Arvind Neelakantan, Pranav Shy
42	2112.11446	id		Jack W Rae, Sebastian Borgeaud, Trevor Cai, Katie Millican, Jordan Hoffmann, Francis Song, John Aslanides, Sarah Henders
43	2108.07732	id		Jacob Austin, Augustus Odena, Maxwell Nye, Maarten Bosma, Henryk Michalewski, David Dohan, Ellen Jiang, Carrie Cai, Mich
44	2303.06173	id		Xander Davies, Lauro Langosco, and David Krueger. Unifying grokking and double descent. *arXiv preprint arXiv:2303.06173
45		s2	Spin Glass Theory And Beyond: An Introduction To The Replica Method And Its Applications	Marc Mézard, Giorgio Parisi, and Miguel Angel Virasoro. *Spin glass theory and beyond: An Introduction to the Replica Me
46	1011.2578	s2	Theoretical perspective on the glass transition and amorphous materials	Ludovic Berthier and Giulio Biroli. Theoretical perspective on the glass transition and amorphous materials. *Reviews of
47		s2	Weak ergodicity breaking and aging in disordered systems	Jean-Philippe Bouchaud. Weak ergodicity breaking and aging in disordered systems. *Journal de Physique I*, 2(9):1705–171
48		—		Cécile Monthus and Jean-Philippe Bouchaud. Models of traps and glass phenomenology. *Journal of Physics A: Mathematical 
49		s2	Universality classes for extreme-value statistics	Jean-Philippe Bouchaud and Marc Mézard. Universality classes for extreme-value statistics. *Journal of Physics A: Mathem
50		s2	Anomalous diffusion in disordered media: Statistical mechanisms, models and physical applications	Jean-Philippe Bouchaud and Antoine Georges. Anomalous diffusion in disordered media: statistical mechanisms, models and 
51		s2	Scaling laws literature review cite	Pablo Villalobos. Scaling laws literature review cite this post.
52	cond-mat/9704006	s2	Aging Effects in a Lennard-Jones Glass	Walter Kob and Jean-Louis Barrat. Aging effects in a lennard-jones glass. *Physical review letters*, 78(24):4581, 1997.
53		s2	Epistasis and the Evolutionary Process	Jason B Wolf, Edmund D Brodie, and Michael John Wade. *Epistasis and the evolutionary process*. Oxford University Press,
54	2211.00593	id		Kevin Wang, Alexandre Variengien, Arthur Conmy, Buck Shlegeris, and Jacob Steinhardt. Interpretability in the wild: a ci
55	2205.10487	id		Danny Hernandez, Tom Brown, Tom Conerly, Nova DasSarma, Dawn Drain, Sheer El-Showk, Nelson Elhage, Zac Hatfield-Dodds, T
56	2301.05062	id		David Lindner, János Kramár, Matthew Rahtz, Thomas McGrath, and Vladimir Mikulik. Tracr: Compiled transformers as a labo
57	2304.14997	id		Arthur Conmy, Augustine N Mavor-Parker, Aengus Lynch, Stefan Heimersheim, and Adrià Garriga-Alonso. Towards automated ci
58	2305.08746	id		Ziming Liu, Eric Gan, and Max Tegmark. Seeing is believing: Brain-inspired modular training for mechanistic interpretabi
