# no	arxiv	source	title per Semantic Scholar	entry
61		s2	Transient and Persistent Representations of Odor Value in Prefrontal Cortex	Peter Y Wang, Cristian Boboila, Matthew Chin, Alexandra Higashi-Howard, Philip Shamash, Zheng Wu, Nicole P Stein, LF Abb
62		s2	Multistability of cognitive maps in the hippocampus of old rats	Carol A Barnes, Matthew S Suster, Jiemin Shen, and Bruce L McNaughton. Multistability of cognitive maps in the hippocamp
63		s2	Long-term stability of the place-field activity of single units recorded from the dorsal hippocampus	LT Thompson and PJ Best. Long-term stability of the place-field activity of single units recorded from the dorsal hippoc
64		s2	Increased attention to spatial context increases both place field stability and spatial memory.	Clifford G Kentros, Naveen T Agnihotri, Samantha Streater, Robert D Hawkins, and Eric R Kandel. Increased attention to s
65		s2	Neuronal code for extended time in the hippocampus	Emily A Mankin, Fraser T Sparks, Begum Slayyeh, Robert J Sutherland, Stefan Leutgeb, and Jill K Leutgeb. Neuronal code f
66		—		Yaniv Ziv, Laurie D Burns, Eric D Cocker, Elizabeth O Hamel, Kunal K Ghosh, Lacey J Kitch, Abbas El Gamal, and Mark J Sc
67		s2	Causes and consequences of representational drift	Michael E Rule, Timothy O’Leary, and Christopher D Harvey. Causes and consequences of representational drift. *Current o
68		s2	Representational drift in primary olfactory cortex	Carl E Schoonover, Sarah N Ohashi, Richard Axel, and Andrew JP Fink. Representational drift in primary olfactory cortex.
69		s2	Coordinated drift of receptive fields in Hebbian/anti-Hebbian network models during noisy representa	Shanshan Qin, Shiva Farashahi, David Lipshutz, Anirvan M Sengupta, Dmitri B Chklovskii, and Cengiz Pehlevan. Coordinated
70		s2	Representational drift in the mouse visual cortex	K Nakamura, Y Gu, D Kato, et al. Representational drift in the mouse visual cortex. *Nature Communications*, 12:5186, 20
71		s2	Neural Dynamics as Sampling: A Model for Stochastic Computation in Recurrent Networks of Spiking Neu	Lars Buesing, Johannes Bill, Bernhard Nessler, and Wolfgang Maass. Neural dynamics as sampling: a model for stochastic c
72		s2	A transformation from temporal to ensemble coding in a model of piriform cortex	Merav Stern, Kevin A Bolding, LF Abbott, and Kevin M Franks. A transformation from temporal to ensemble coding in a mode
73		s2	Disorder and the Neural Representation of Complex Odors	Kamesh Krishnamurthy, Ann M Hermundstad, Thierry Mora, Aleksandra M Walczak, and Vijay Balasubramanian. Disorder and the
74		s2	Reading out olfactory receptors: Feedforward circuits detect odors in mixtures without demixing	Alexander Mathis, Dan Rokni, Vikrant Kapoor, Matthias Bethge, and Venkatesh N Murthy. Reading out olfactory receptors: f
