# no	arxiv	source	title per Semantic Scholar	entry
19	2002.09339	s2	Generalisation error in learning with random features and the hidden manifold model	Federica Gerace, Bruno Loureiro, Florent Krzakala, Marc Mézard, and Lenka Zdeborová. Generalisation error in learning wi
20	2112.03215	s2	Multi-scale Feature Learning Dynamics: Insights for Double Descent	Mohammad Pezeshki, Amartya Mitra, Yoshua Bengio, and Guillaume Lajoie. Multi-scale feature learning dynamics: Insights f
21	2006.14709	s2	The Gaussian equivalence of generative models for learning with shallow neural networks	Sebastian Goldt, Bruno Loureiro, Galen Reeves, Florent Krzakala, Marc Mezard, and Lenka Zdeborova. The gaussian equivale
22		s2	Statistical mechanics for neural networks with continuous-time dynamics	R Kuhn and S Bos. Statistical mechanics for neural networks with continuous-time dynamics. *Journal of Physics A: Mathem
23	2209.11895	s2	In-context Learning and Induction Heads	Catherine Olsson, Nelson Elhage, Neel Nanda, Nicholas Joseph, Nova DasSarma, Tom Henighan, Ben Mann, Amanda Askell, Yunt
24	2106.10165	s2	The Principles of Deep Learning Theory	Daniel A. Roberts, Sho Yaida, and Boris Hanin. *The Principles of Deep Learning Theory*. Cambridge University Press, 202
25	2202.07785	id		Deep Ganguli, Danny Hernandez, Liane Lovitt, Nova DasSarma, Tom Henighan, Andy Jones, Nicholas Joseph, Jackson Kernion, 
26		s2	Future ML Systems Will Be Qualitatively Different	Jacob Steinhardt. Future ML Systems Will Be Qualitatively Different. https://www.lesswrong.com/s/4aARF2ZoBpFZAhbbe/p/pZa
27		—		Manzil Zaheer, Satwik Kottur, Siamak Ravanbakhsh, Barnabas Poczos, Russ R Salakhutdinov, and Alexander J Smola. Deep set
28	2008.08186	s2	Prevalence of neural collapse during the terminal phase of deep learning training	Vardan Papyan, XY Han, and David L Donoho. Prevalence of neural collapse during the terminal phase of deep learning trai
29		s2	Thomson problem -Wikipedia, the free encyclopedia	Wikipedia contributors. Thomson problem — Wikipedia, the free encyclopedia. https://en.wikipedia.org/w/index.php?title=T
30	2011.10566	s2	Exploring Simple Siamese Representation Learning	Xinlei Chen and Kaiming He. Exploring simple siamese representation learning. In *Proceedings of the IEEE/CVF Conference
31	1807.01251	s2	Training behavior of deep neural network in frequency domain	Zhi-Qin John Xu, Yaoyu Zhang, and Yanyang Xiao. Training behavior of deep neural network in frequency domain. In *Intern
32	1905.07777	s2	A type of generalization error induced by initialization in deep neural networks	Yaoyu Zhang, Zhi-Qin John Xu, Tao Luo, and Zheng Ma. A type of generalization error induced by initialization in deep ne
33	2210.01117	s2	Omnigrok: Grokking Beyond Algorithmic Data	Ziming Liu, Eric J. Michaud, and Max Tegmark. **[p. 13]** Omnigrok: Grokking beyond algorithmic data, 2022.
34	2002.09277	s2	Kernel and Rich Regimes in Overparametrized Models	Blake Woodworth, Suriya Gunasekar, Jason D. Lee, Edward Moroshko, Pedro Savarese, Itay Golan, Daniel Soudry, and Nathan 
