# no	arxiv	source	title per Semantic Scholar	entry
20	1905.08443	s2	The Geometry of Deep Networks: Power Diagram Subdivision	[20] Randall Balestriero, Romain Cosentino, Behnaam Aazhang, and Richard Baraniuk. The Geometry of Deep Networks: Power 
21	2302.12828	s2	SplineCam: Exact Visualization and Characterization of Deep Network Geometry and Decision Boundaries	[21] Ahmed Imtiaz Humayun, Randall Balestriero, Guha Balakrishnan, and Richard Baraniuk. SplineCam: Exact Visualization 
22		s2	Packing and Covering	[22] C. A. Rogers. Packing and Covering. Cambridge University Press, 1964. ISBN 978-0-521- 09034-6. Cited by: §3.1.2.
23		s2	Voronoi Diagram in the Laguerre Geometry and its Applications	[23] Hiroshi Imai, Masao Iri, and Kazuo Murota. Voronoi Diagram in the Laguerre Geometry and Its Applications. SIAM Jour
24		s2	Scalable Recognition with a Vocabulary Tree	[24] David Nister and Henrik Stewenius. Scalable Recognition With a Vocabulary Tree. In IEEE Conference on Computer Visi
25	1806.07572	s2	Neural Tangent Kernel: Convergence and Generalization in Neural Networks	[25] Arthur Jacot, Franck Gabriel, and Clément Hongler. Neural Tangent Kernel: Convergence and Generalization in Neural 
26	1812.07956	s2	On Lazy Training in Differentiable Programming	[26] Lénaïc Chizat, Edouard Oyallon, and Francis Bach. On Lazy Training in Differentiable Programming. In Advances in Ne
27	2002.09277	s2	Kernel and Rich Regimes in Overparametrized Models	[27] Blake Woodworth, Suriya Gunasekar, Jason D. Lee, Edward Moroshko, Pedro Savarese, Itay Golan, Daniel Soudry, and Na
28	2007.06738	s2	Implicit Bias in Deep Linear Classification: Initialization Scale vs Training Accuracy	[28] Edward Moroshko, Blake Woodworth, Suriya Gunasekar, Jason D. Lee, Nathan Srebro, and Daniel Soudry. Implicit Bias i
29	2311.18817	s2	Dichotomy of Early and Late Phase Implicit Biases Can Provably Induce Grokking	[29] Kaifeng Lyu, Jikai Jin, Zhiyuan Li, Simon Shaolei Du, Jason D. Lee, and Wei Hu. Dichotomy of Early and Late Phase I
30	2310.03789	s2	Grokking as a First Order Phase Transition in Two Layer Networks	[30] Noa Rubin, Inbar Seroussi, and Zohar Ringel. Grokking as a First Order Phase Transition in Two Layer Networks. In T
31	2310.06110	s2	Grokking as the Transition from Lazy to Rich Training Dynamics	[31] Tanishq Kumar, Blake Bordelon, Samuel J. Gershman, and Cengiz Pehlevan. Grokking as the Transition From Lazy to Ric
32	2405.20233	id		[32] Jaerin Lee, Bong Gyun Kang, Kihoon Kim, and Kyoung Mu Lee. Grokfast: Accelerated Grokking by Amplifying Slow Gradie
33	2501.04697	s2	Grokking at the Edge of Numerical Stability	[33] Lucas Prieto, Melih Barsbey, Pedro A. M. Mediano, and Tolga Birdal. Grokking at the Edge of Numerical Stability. In
34	2504.13292	s2	Let Me Grok for You: Accelerating Grokking via Embedding Transfer from a Weaker Model	[34] Zhiwei Xu, Zhiyu Ni, Yixin Wang, and Wei Hu. Let Me Grok For You: Accelerating Grokking via Embedding Transfer From
35	2210.01117	s2	Omnigrok: Grokking Beyond Algorithmic Data	[35] Ziming Liu, Eric J. Michaud, and Max Tegmark. Omnigrok: Grokking Beyond Algorithmic Data. In The 11th International
36	2407.20199	id		[36] Neil Mallinar, Daniel Beaglehole, Libin Zhu, Adityanarayanan Radhakrishnan, Parthe Pandit, and Mikhail Belkin. Emer
37		s2	Do we need hundreds of classifiers to solve real world classification problems?	[37] Manuel Fernández-Delgado, Eva Cernadas, Senén Barro, and Dinani Amorim. Do We Need Hundreds of Classifiers to Solve
38	2506.16791	s2	TabArena: A Living Benchmark for Machine Learning on Tabular Data	[38] Nick Erickson, Lennart Purucker, Andrej Tschalzev, David Holzmüller, Prateek Mutalik Desai, David Salinas, and Fran
39	1805.12152	s2	Robustness May Be at Odds with Accuracy	[39] Dimitris Tsipras, Shibani Santurkar, Logan Engstrom, Alexander Turner, and Aleksander Madry. Robustness May Be at O
40	1706.06083	s2	Towards Deep Learning Models Resistant to Adversarial Attacks	[40] Aleksander Madry, Aleksandar Makelov, Ludwig Schmidt, Dimitris Tsipras, and Adrian Vladu. Towards Deep Learning Mod
41	1512.03385	s2	Deep Residual Learning for Image Recognition	[41] Kaiming He, Xiangyu Zhang, Shaoqing Ren, and Jian Sun. Deep Residual Learning for Image Recognition. In IEEE Confer
42	0706.4138	s2	Guaranteed Minimum-Rank Solutions of Linear Matrix Equations via Nuclear Norm Minimization	[42] Benjamin Recht, Maryam Fazel, and Pablo A. Parrilo. Guaranteed Minimum-rank Solutions of Linear Matrix Equations vi
43	2405.14544	s2	Nuclear Norm Regularization for Deep Learning	[43] Christopher Scarvelis and Justin Solomon. Nuclear Norm Regularization for Deep Learning. In The 38th Annual Confere
44		s2	Decoupled Weight Decay Regularization	[44] Ilya Loshchilov and Frank Hutter. Decoupled Weight Decay Regularization. In International Conference on Learning Re
45	2305.13948	s2	Decoupled Kullback-Leibler Divergence Loss	[45] Jiequan Cui, Zhuotao Tian, Zhisheng Zhong, Xiaojun Qi, Bei Yu, and Hanwang Zhang. Decoupled Kullback-Leibler Diverg
46	2301.05217	s2	Progress measures for grokking via mechanistic interpretability	[46] Neel Nanda, Lawrence Chan, Tom Lieberum, Jess Smith, and Jacob Steinhardt. Progress Measures for Grokking via Mecha
