# no	arxiv	source	title per Semantic Scholar	entry
20	2004.12019	s2	Finite-sample analysis of interpolating linear classifiers in the overparameterized regime	Niladri S Chatterji and Philip M Long. Finite-sample analysis of interpolating linear classifiers in the overparameteriz
21	2008.01036	s2	Multiple Descent: Design Your Own Generalization Curve	Lin Chen, Yifei Min, Mikhail Belkin, and Amin Karbasi. Multiple descent: Design your own generalization curve. *Advances
22	1812.07956	s2	On Lazy Training in Differentiable Programming	Lenaic Chizat, Edouard Oyallon, and Francis Bach. On lazy training in differentiable programming. *Advances in neural in
23	2409.18842	id		Alicia Curth. Classical statistical (in-sample) intuitions don’t generalize well: A note on bias-variance tradeoffs, ove
24	2204.03044	id		Leshem Choshen, Elad Venezian, Noam Slonim, and Yoav Katz. Fusing finetuned models for better pretraining. *arXiv prepri
25		—		Thomas G Dietterich. Ensemble learning. *The handbook of brain theory and neural networks*, 2(1):110–125, 2002.
26	1811.03804	s2	Gradient Descent Finds Global Minima of Deep Neural Networks	Simon Du, Jason Lee, Haochuan Li, Liwei Wang, and Xiyu Zhai. Gradient descent finds global minima of deep neural network
27	1912.04533	s2	Exact expressions for double descent and implicit regularization via surrogate random design	Michal Derezinski, Feynman T Liang, and Michael W Mahoney. Exact expressions for double descent and implicit regularizat
28	2012.00152	id		Pedro Domingos. Every model learned by gradient descent is approximately a kernel machine. *arXiv preprint arXiv:2012.00
29	2003.01054	s2	Double Trouble in Double Descent : Bias and Variance(s) in the Lazy Regime	Stéphane d’Ascoli, Maria Refinetti, Giulio Biroli, and Florent Krzakala. Double trouble in double descent: Bias and vari
30	1803.00885	s2	Essentially No Barriers in Neural Network Energy Landscape	Felix Draxler, Kambis Veschgini, Manfred Salmhofer, and Fred Hamprecht. Essentially no barriers in neural network energy
31	2110.06296	id		Rahim Entezari, Hanie Sedghi, Olga Saukh, and Behnam Neyshabur. The role of permutation invariance in linear mode connec
32	1611.01540	id		C Daniel Freeman and Joan Bruna. Topology and geometry of half-rectified network optimization. *arXiv preprint arXiv:161
33	2010.15110	s2	Deep learning versus kernel learning: an empirical study of loss landscape geometry and the time evo	Stanislav Fort, Gintare Karolina Dziugaite, Mansheej Paul, Sepideh Kharaghani, Daniel M Roy, and Surya Ganguli. Deep lea
34	1912.05671	s2	Linear Mode Connectivity and the Lottery Ticket Hypothesis	Jonathan Frankle, Gintare Karolina Dziugaite, Daniel Roy, and Michael Carbin. Linear mode connectivity and the lottery t
35	1912.02757	id		Stanislav Fort, Huiyi Hu, and Balaji Lakshminarayanan. Deep ensembles: A loss landscape perspective. *arXiv preprint arX
36		s2	Greedy function approximation: A gradient boosting machine.	Jerome H Friedman. Greedy function approximation: a gradient boosting machine. *Annals of statistics*, pages 1189–1232, 
37		s2	Neural Networks and the Bias/Variance Dilemma	Stuart Geman, Elie Bienenstock, and René Doursat. Neural networks and the bias/variance dilemma. *Neural computation*, 4
38	1802.10026	s2	Loss Surfaces, Mode Connectivity, and Fast Ensembling of DNNs	Timur Garipov, Pavel Izmailov, Dmitrii Podoprikhin, Dmitry P Vetrov, and Andrew G Wilson. Loss surfaces, mode connectivi
39	2011.14439	s2	Scaling Down Deep Learning with MNIST-1D	Samuel James Greydanus and Dmitry Kobak. Scaling down deep learning with mnist-1d. In *Forty-first International Confere
40		—		Behrooz Ghorbani, Song Mei, Theodor Misiakiewicz, and Andrea Montanari. Limitations of lazy training of two-layers neura
41		s2	Why do tree-based models still outperform deep learning on typical tabular data?	Léo Grinsztajn, Edouard Oyallon, and Gaël Varoquaux. Why do tree-based models still outperform deep learning on typical 
42	2208.13614	id		Eugene Golikov, Eduard Pokonechnyy, and Vladimir Korviakov. Neural tangent kernel: A survey. *arXiv preprint arXiv:2208.
43		s2	Disentangling feature and lazy training in deep neural networks	Mario Geiger, Stefano Spigler, Arthur Jacot, and Matthieu Wyart. Disentangling feature and lazy training in deep neural 
44	2305.14077	s2	Mind the spikes: Benign overfitting of kernels and neural networks in fixed dimension	Moritz Haas, David Holzmüller, Ulrike Luxburg, and Ingo Steinwart. Mind the spikes: Benign overfitting of kernels and ne
45	1903.08560	s2	SURPRISES IN HIGH-DIMENSIONAL RIDGELESS LEAST SQUARES INTERPOLATION	Trevor Hastie, Andrea Montanari, Saharon Rosset, and Ryan J Tibshirani. Surprises in high-dimensional ridgeless least sq
46		s2	Generalized Additive Models	Trevor Hastie and Robert Tibshirani. Generalized additive models. *Monographs on statistics and applied probability. Cha
47		s2	The Elements of Statistical Learning: Data Mining, Inference, and Prediction	Trevor Hastie, Robert Tibshirani, and Jerome H Friedman. *The elements of statistical learning: data mining, inference, 
48	2206.08684	s2	Sparse Double Descent: Where Network Pruning Aggravates Overfitting	Zheng He, Zeke Xie, Quanzhi Zhu, and Zengchang Qin. Sparse double descent: Where network pruning aggravates overfitting.
49	1512.03385	s2	Deep Residual Learning for Image Recognition	Kaiming He, Xiangyu Zhang, Shaoqing Ren, and Jian Sun. Deep residual learning for image recognition. In *Proceedings of 
50		s2	Proper ResNet implementation for CIFAR10/CIFAR100 in PyTorch	Yerlan Idelbayev. Proper ResNet implementation for CIFAR10/CIFAR100 in PyTorch. https://github.com/akamaster/pytorch_res
51	1803.05407	id		Pavel Izmailov, Dmitrii Podoprikhin, Timur Garipov, Dmitry Vetrov, and Andrew Gordon Wilson. Averaging weights leads to 
52	2208.05592	s2	Patching open-vocabulary models by interpolating weights	Gabriel Ilharco, Mitchell Wortsman, Samir Yitzhak Gadre, Shuran Song, Hannaneh Hajishirzi, Simon Kornblith, Ali Farhadi,
53	1806.07572	s2	Neural Tangent Kernel: Convergence and Generalization in Neural Networks	Arthur Jacot, Franck Gabriel, and Clément Hongler. Neural tangent kernel: Convergence and generalization in neural netwo
54	2301.11323	s2	Joint Training of Deep Ensembles Fails Due to Learner Collusion	Alan Jeffares, Tennison Liu, Jonathan Crabbé, and Mihaela van der Schaar. Joint training of deep ensembles fails due to 
55	2401.01867	id		Devin Kwok, Nikhil Anand, Jonathan Frankle, Gintare Karolina Dziugaite, and David Rolnick. Dataset difficulty and the ro
56	1412.6980	id		Diederik P Kingma and Jimmy Ba. Adam: A method for stochastic optimization. *arXiv preprint arXiv:1412.6980*, 2014.
57	2310.06110	s2	Grokking as the Transition from Lazy to Rich Training Dynamics	Tanishq Kumar, Blake Bordelon, Samuel J Gershman, and Cengiz Pehlevan. Grokking as the transition from lazy to rich trai
58		s2	Learning Multiple Layers of Features from Tiny Images	Alex Krizhevsky, Geoffrey Hinton, et al. Learning multiple layers of features from tiny images. 2009.
59		s2	ImageNet classification with deep convolutional neural networks	Alex Krizhevsky, Ilya Sutskever, and Geoffrey E Hinton. Imagenet classification with deep convolutional neural networks.
60		s2	Gradient-based learning applied to document recognition	Yann LeCun, Léon Bottou, Yoshua Bengio, and Patrick Haffner. Gradient-based learning applied to document recognition. *P
61	2310.16441	s2	Grokking in Linear Estimators - A Solvable Model that Groks without Understanding	Noam Levi, Alon Beck, and Yohai Bar-Sinai. Grokking in linear estimators–a solvable model that groks without understandi
62	2010.05170	s2	What causes the test error? Going beyond bias-variance via ANOVA	Licong Lin and Edgar Dobriban. What causes the test error? going beyond bias-variance via anova. *The Journal of Machine
63	1711.05101	id		Ilya Loshchilov and Frank Hutter. Decoupled weight decay regularization. *arXiv preprint arXiv:1711.05101*, 2017.
64		s2	Random Forests and Adaptive Nearest Neighbors	Yi Lin and Yongho Jeon. Random forests and adaptive nearest neighbors. *Journal of the American Statistical Association*
65	2311.18817	s2	Dichotomy of Early and Late Phase Implicit Biases Can Provably Induce Grokking	Kaifeng Lyu, Jikai Jin, Zhiyuan Li, Simon Shaolei Du, Jason D Lee, and Wei Hu. Dichotomy of early and late phase implici
66	2205.10343	s2	Towards Understanding Grokking: An Effective Theory of Representation Learning	Ziming Liu, Ouail Kitouni, Niklas S Nolte, Eric Michaud, Max Tegmark, and Mike Williams. Towards understanding grokking:
67	2210.01117	s2	Omnigrok: Grokking Beyond Algorithmic Data	Ziming Liu, Eric J Michaud, and Max Tegmark. Omnigrok: Grokking beyond algorithmic data. In *The Eleventh International 
68	1612.01474	s2	Simple and Scalable Predictive Uncertainty Estimation using Deep Ensembles	Balaji Lakshminarayanan, Alexander Pritzel, and Charles Blundell. Simple and scalable predictive uncertainty estimation 
69	2007.15801	s2	Finite Versus Infinite Neural Networks: an Empirical Study	Jaehoon Lee, Samuel Schoenholz, Jeffrey Pennington, Ben Adlam, Lechao Xiao, Roman Novak, and Jascha Sohl-Dickstein. Fini
70	2004.04328	s2	A brief prehistory of double descent	Marco Loog, Tom Viering, Alexander Mey, Jesse H Krijthe, and David MJ Tax. A brief prehistory of double descent. *Procee
71	1902.06720	s2	Wide neural networks of any depth evolve as linear models under gradient descent	Jaehoon Lee, Lechao Xiao, Samuel Schoenholz, Yasaman Bahri, Roman Novak, Jascha Sohl-Dickstein, and Jeffrey Pennington. 
72	2010.01092	s2	On the linearity of large non-linear models: when and why the tangent kernel is constant	Chaoyue Liu, Libin Zhu, and Misha Belkin. On the linearity of large non-linear models: when and why the tangent kernel i
73		s2	Bayesian Model Comparison and Backprop Nets	David MacKay. Bayesian model comparison and backprop nets. *Advances in neural information processing systems*, 4, 1991.
74	1712.06559	s2	The Power of Interpolation: Understanding the Effectiveness of SGD in Modern Over-parametrized Learn	Siyuan Ma, Raef Bassily, and Mikhail Belkin. The power of interpolation: Understanding the effectiveness of sgd in moder
75	2206.12543	s2	A Fast, Well-Founded Approximation to the Empirical Neural Tangent Kernel	Mohamad Amin Mohamadi, Wonho Bae, and Danica J Sutherland. A fast, well-founded approximation to the empirical neural ta
76	2003.02139	id		Wesley J Maddox, Gregory Benton, and Andrew Gordon Wilson. Rethinking parameter counting in deep models: Effective dimen
77	2305.02997	s2	When Do Neural Nets Outperform Boosted Trees on Tabular Data?	Duncan McElfresh, Sujay Khandagale, Jonathan Valverde, Vishak Prasad C, Ganesh Ramakrishnan, Micah Goldblum, and Colin W
78	2310.17247	s2	Grokking Beyond Neural Networks: An Empirical Exploration with Model Complexity	Jack Miller, Charles O’Neill, and Thang Bui. Grokking beyond neural networks: An empirical exploration with model comple
79		s2	The Effective Number of Parameters: An Analysis of Generalization and Regularization in Nonlinear Le	John Moody. The effective number of parameters: An analysis of generalization and regularization in nonlinear learning s
80		s2	Benign, Tempered, or Catastrophic: Toward a Refined Taxonomy of Overfitting	Neil Mallinar, James Simon, Amirhesam Abedsoltan, Parthe Pandit, Misha Belkin, and Preetum Nakkiran. Benign, tempered, o
81	2301.05217	id		Neel Nanda, Lawrence Chan, Tom Lieberum, Jess Smith, and Jacob Steinhardt. Progress measures for grokking via mechanisti
82	1912.08286	id		Brady Neal. On the bias-variance tradeoff: Textbooks need an update. *arXiv preprint arXiv:1912.08286*, 2019.
83	1912.02292	s2	Deep double descent: where bigger models and more data hurt	Preetum Nakkiran, Gal Kaplun, Yamini Bansal, Tristan Yang, Boaz Barak, and Ilya Sutskever. Deep double descent: Where bi
84	1810.08591	id		Brady Neal, Sarthak Mittal, Aristide Baratin, Vinayak Tantia, Matthew Scicluna, Simon Lacoste-Julien, and Ioannis Mitlia
85	2008.11687	s2	What is being transferred in transfer learning?	Behnam Neyshabur, Hanie Sedghi, and Chiyuan Zhang. What is being transferred in transfer learning? *Advances in neural i
86	2003.01897	id		Preetum Nakkiran, Prayaag Venkat, Sham Kakade, and Tengyu Ma. Optimal regularization can mitigate double descent. *arXiv
87		s2	Reading Digits in Natural Images with Unsupervised Feature Learning	Yuval Netzer, Tao Wang, Adam Coates, Alessandro Bissacco, Baolin Wu, Andrew Y Ng, et al. Reading digits in natural image
88	2305.12827	s2	Task Arithmetic in the Tangent Space: Improved Editing of Pre-Trained Models	Guillermo Ortiz-Jimenez, Alessandro Favero, and Pascal Frossard. Task arithmetic in the tangent space: Improved editing 
89	2106.06770	s2	What can linearized neural networks actually say about generalization?	Guillermo Ortiz-Jiménez, Seyed-Mohsen Moosavi-Dezfooli, and Pascal Frossard. What can linearized neural networks actuall
90	2201.02177	id		Alethea Power, Yuri Burda, Harri Edwards, Igor Babuschkin, and Vedant Misra. Grokking: Generalization beyond overfitting
91		—		Simon JD Prince. *Understanding Deep Learning*. MIT press, 2023.
92	1201.0490	s2	Scikit-learn: Machine Learning in Python	F. Pedregosa, G. Varoquaux, A. Gramfort, V. Michel, B. Thirion, O. Grisel, M. Blondel, P. Prettenhofer, R. Weiss, V. Dub
93	2205.09739	s2	Diverse Weight Averaging for Out-of-Distribution Generalization	Alexandre Rame, Matthieu Kirchmeyer, Thibaud Rahier, Alain Rakotomamonjy, Patrick Gallinari, and Matthieu Cord. Diverse 
94	1810.09665	id		Stefano Spigler, Mario Geiger, Stéphane d’Ascoli, Levent Sagun, Giulio Biroli, and Matthieu Wyart. A jamming transition 
95		s2	Dissecting sample hardness: Fine-grained analysis of hardness characterization methods	Nabeel Seedat, Fergus Imrie, and Mihaela van der Schaar. Dissecting sample hardness: Fine-grained analysis of hardness c
96	1910.05653	s2	Model Fusion via Optimal Transport	Sidak Pal Singh and Martin Jaggi. Model fusion via optimal transport. *Advances in Neural Information Processing Systems
97	2303.14151	id		Rylan Schaeffer, Mikail Khona, Zachary Robertson, Akhilan Boopathy, Kateryna Pistunova, Jason W Rocks, Ila Rani Fiete, a
98	2206.04817	id		Vimal Thilak, Etai Littwin, Shuangfei Zhai, Omid Saremi, Roni Paiss, and Joshua Susskind. The slingshot mechanism: An em
99		s2	The Nature of Statistical Learning Theory	Vladimir Vapnik. *The nature of statistical learning theory*. Springer science & business media, 1995.
100		s2	Linear and Nonlinear Extension of the Pseudo-Inverse Solution for Learning Boolean Functions	F Vallet, J-G Cailton, and Ph Refregier. Linear and nonlinear extension of the pseudo-inverse solution for learning bool
101	2309.02390	id		Vikrant Varma, Rohin Shah, Zachary Kenton, János Kramár, and Ramana Kumar. Explaining grokking through circuit efficienc
102	1407.7722	s2	OpenML: networked science in machine learning	Joaquin Vanschoren, Jan N. van Rijn, Bernd Bischl, and Luis Torgo. Openml: networked science in machine learning. *SIGKD
103	2203.05482	s2	Model soups: averaging weights of multiple fine-tuned models improves accuracy without increasing in	Mitchell Wortsman, Gabriel Ilharco, Samir Ya Gadre, Rebecca Roelofs, Raphael Gontijo-Lopes, Ari S Morcos, Hongseok Namko
104	1504.07676	s2	Explaining the Success of AdaBoost and Random Forests as Interpolating Classifiers	Abraham J Wyner, Matthew Olson, Justin Bleich, and David Mease. Explaining the success of adaboost and random forests as
105	2107.11228	s2	Taxonomizing local versus global structure in neural network loss landscapes	Yaoqing Yang, Liam Hodgkinson, Ryan Theisen, Joe Zou, Joseph E Gonzalez, Kannan Ramchandran, and Michael W Mahoney. Taxo
