# no	arxiv	source	title per Semantic Scholar	entry
35	math/0405343	s2	Empirical margin distributions and bounding the generalization error of combined classifiers	V. Koltchinskii and D. Panchenko. Empirical Margin Distributions and Bounding the Generalization Error of Combined Class
36	2310.06110	s2	Grokking as the Transition from Lazy to Rich Training Dynamics	Tanishq Kumar, Blake Bordelon, Samuel J. Gershman, and Cengiz Pehlevan. Grokking as the transition from lazy to rich tra
37	2210.03820	s2	The Asymmetric Maximum Margin Bias of Quasi-Homogeneous Neural Networks	Daniel Kunin, Atsushi Yamamura, Chao Ma, and Surya Ganguli. The asymmetric maximum margin bias of quasi-homogeneous neur
38	2310.16441	s2	Grokking in Linear Estimators - A Solvable Model that Groks without Understanding	Noam Itzhak Levi, Alon Beck, and Yohai Bar-Sinai. Grokking in linear estimators – a solvable model that groks without un
39		—		Aitor Lewkowycz and Guy Gur-Ari. On the training dynamics of deep networks with l_2 regularization. In H. Larochelle, M.
40	2012.09839	s2	Towards Resolving the Implicit Bias of Gradient Descent for Matrix Factorization: Greedy Low-Rank Le	Zhiyuan Li, Yuping Luo, and Kaifeng Lyu. Towards resolving the implicit bias of gradient descent for matrix factorizatio
41	2110.06914	s2	What Happens after SGD Reaches Zero Loss? -A Mathematical Framework	Zhiyuan Li, Tianhao Wang, and Sanjeev Arora. What happens after SGD reaches zero loss? –a mathematical framework. In *In
42	2205.10343	s2	Towards Understanding Grokking: An Effective Theory of Representation Learning	Ziming Liu, Ouail Kitouni, Niklas S Nolte, Eric Michaud, Max Tegmark, and Mike Williams. Towards understanding grokking:
43	2210.01117	s2	Omnigrok: Grokking Beyond Algorithmic Data	Ziming Liu, Eric J Michaud, and Max Tegmark. Omnigrok: Grokking beyond algorithmic data. In *The Eleventh International 
44	1906.05890	s2	Gradient Descent Maximizes the Margin of Homogeneous Neural Networks	Kaifeng Lyu and Jian Li. Gradient descent maximizes the margin of homogeneous neural networks. In *International Confere
45	2206.07085	s2	Understanding the Generalization Benefit of Normalization Layers: Sharpness Reduction	Kaifeng Lyu, Zhiyuan Li, and Sanjeev Arora. Understanding the generalization benefit of normalization layers: Sharpness 
46	2303.11873	s2	A Tale of Two Circuits: Grokking as Competition of Sparse and Dense Subnetworks	William Merrill, Nikolaos Tsilivis, and Aman Shukla. A tale of two circuits: Grokking as competition of sparse and dense
47		—		Beren Millidge. Grokking. 2022. URL https://www.beren.io/2022-01-11-Grokking-Grokking/.
48		s2	Foundations of Machine Learning	Mehryar Mohri, Afshin Rostamizadeh, and Ameet Talwalkar. *Foundations of Machine Learning*. MIT press, 2018.
49	2007.06738	s2	Implicit Bias in Deep Linear Classification: Initialization Scale vs Training Accuracy	Edward Moroshko, Blake E Woodworth, Suriya Gunasekar, Jason D Lee, Nati Srebro, and Daniel Soudry. Implicit bias in deep
50	2311.07568	s2	Feature emergence via margin maximization: case studies in algebraic tasks	Depen Morwani, Benjamin L. Edelman, Costin-Andrei Oncescu, Rosie Zhao, and Sham M. Kakade. Feature emergence via margin 
51	1905.07325	s2	Lexicographic and Depth-Sensitive Margins in Homogeneous and Non-Homogeneous Deep Models	Mor Shpigel Nacson, Suriya Gunasekar, Jason Lee, Nathan Srebro, and Daniel Soudry. Lexicographic and depth-sensitive mar
52	1803.01905	s2	Convergence of Gradient Descent on Separable Data	Mor Shpigel Nacson, Jason Lee, Suriya Gunasekar, Pedro Henrique Pamplona Savarese, Nathan Srebro, and Daniel Soudry. Con
53	2301.05217	s2	Progress measures for grokking via mechanistic interpretability	Neel Nanda, Lawrence Chan, Tom Lieberum, Jess Smith, and Jacob Steinhardt. Progress measures for grokking via mechanisti
54	2306.13253	id		Pascal Notsawo Jr, Hattie Zhou, Mohammad Pezeshki, Irina Rish, Guillaume Dumas, et al. Predicting grokking long before i
55	2201.02177	id		Alethea Power, Yuri Burda, Harri Edwards, Igor Babuschkin, and Vedant Misra. Grokking: Generalization beyond overfitting
56	2212.13881	id		Adityanarayanan Radhakrishnan, Daniel Beaglehole, Parthe Pandit, and Mikhail Belkin. Mechanism of feature learning in de
57	2005.06398	s2	Implicit Regularization in Deep Learning May Not Be Explainable by Norms	Noam Razin and Nadav Cohen. Implicit regularization in deep learning may not be explainable by norms. In H. Larochelle, 
58	1710.10345	s2	The Implicit Bias of Gradient Descent on Separable Data	Daniel Soudry, Elad Hoffer, Mor Shpigel Nacson, Suriya Gunasekar, and Nathan Srebro. The implicit bias of gradient desce
59		s2	Feature selection and low test error in shallow low-rotation ReLU networks	Matus Telgarsky. Feature selection and low test error in shallow low-rotation reLU networks. In *The Eleventh Internatio
60	2206.04817	id		Vimal Thilak, Etai Littwin, Shuangfei Zhai, Omid Saremi, Roni Paiss, and Joshua Susskind. The slingshot mechanism: An em
61	2309.02390	id		Vikrant Varma, Rohin Shah, Zachary Kenton, János Kramár, and Ramana Kumar. Explaining grokking through circuit efficienc
62	2012.06244	s2	The Implicit Bias for Adaptive Optimization Algorithms on Homogeneous Neural Networks	Bohan Wang, Qi Meng, Wei Chen, and Tie-Yan Liu. The implicit bias for adaptive optimization algorithms on homogeneous ne
63		s2	Characterization of the subdifferential of some matrix norms	G Alistair Watson. Characterization of the subdifferential of some matrix norms. *Linear algebra and its applications*, 
64		s2	How Sharpness-Aware Minimization Minimizes Sharpness?	Kaiyue Wen, Tengyu Ma, and Zhiyuan Li. How sharpness-aware minimization minimizes sharpness? In *The Eleventh Internatio
65	2002.09277	s2	Kernel and Rich Regimes in Overparametrized Models	Blake Woodworth, Suriya Gunasekar, Jason D Lee, Edward Moroshko, Pedro Savarese, Itay Golan, Daniel Soudry, and Nathan S
66	2310.02541	s2	Benign Overfitting and Grokking in ReLU Networks for XOR Cluster Data	Zhiwei Xu, Yutong Wang, Spencer Frei, Gal Vardi, and Wei Hu. Benign overfitting and grokking in reLU networks for XOR cl
67		s2	Gradient descent optimizes over-parameterized deep ReLU networks	Difan Zou, Yuan Cao, Dongruo Zhou, and Quanquan Gu. Gradient descent optimizes over-parameterized deep ReLU networks. *M
68	2210.15435	id		Bojan Žunkovič and Enej Ilievski. Grokking phase transitions in learning local rules with gradient descent. *arXiv prepr
