# In-corpus citations over papers/ (task-012). Authoritative file;
# the in-corpus column of citations-2201.02177.txt mirrors it.
# Edge rule D1-A: arXiv id anywhere in the citing paper's stored original/
#   Markdown, OR normalized title (60-char prefix for long titles) inside
#   the bibliography region; manual adjudications live in
#   .claude/skills/import-paper-card/scripts/count_incorpus.py (the
#   generator; rerun it with --write to refresh both files).
# Residual error: citations by venue name only (no arXiv id, no verbatim
#   title) are undetectable and missing here.
# Columns: arxiv-id<TAB>in-corpus-citations<TAB>citing-corpus-ids<TAB>counted-at
2302.03025	34	2306.17844 2307.09550 2309.02390 2310.16441 2311.07568 2311.18817 2312.06581 2402.09469 2402.15175 2402.16726 2405.16658 2405.17479 2410.04489 2412.10898 2501.04697 2504.13292 2505.18266 2506.05718 2509.06931 2512.03437 2601.19791 2602.19533 2602.22600 2603.01968 2603.07323 2603.13331 2603.24746 2604.06256 2604.13082 2604.13123 2606.12966 2606.17399 2607.05104 2608.07436	2026-09-05
2303.06173	43	2302.03025 2307.09550 2309.02390 2310.02541 2310.05918 2310.06110 2310.16441 2310.17247 2310.19470 2311.06597 2311.18817 2402.15175 2402.16726 2405.15071 2405.20233 2407.20199 2408.11804 2410.04489 2411.05353 2412.----- 2504.13292 2504.17243 2504.20752 2505.15624 2506.05718 2507.20057 2509.20829 2509.21016 2510.04930 2512.03437 2601.19791 2602.06702 2602.08302 2602.16746 2602.18523 2602.18649 2603.13331 2603.25009 2604.13123 2604.17673 2605.09724 2605.18022 2606.12966	2026-09-05
2303.11873	56	2307.09550 2308.09543 2309.02390 2309.03800 2310.02541 2310.05918 2310.13061 2310.16441 2310.17247 2310.19470 2311.06597 2311.18817 2312.06581 2402.09469 2402.16726 2403.03942 2404.16367 2405.12755 2405.15071 2405.17479 2407.----- 2408.08944 2408.11804 2410.04489 2412.04619 2504.13292 2505.11411 2506.04434 2506.05718 2506.21551 2507.11645 2509.21519 2510.04930 2510.25966 2511.04760 2512.03437 2601.09049 2601.19791 2601.22450 2602.02859 2602.16746 2602.18523 2602.18649 2603.01968 2603.15492 2603.24746 2603.25009 2604.13082 2604.13123 2605.06352 2605.09724 2606.12966 2606.32000 2607.05104 2607.08350 2608.01833	2026-09-05
2305.18741	19	2307.09550 2310.17247 2310.19470 2402.09469 2402.16726 2403.03942 2404.16367 2405.15071 2412.04619 2506.05718 2506.23286 2509.17738 2510.04930 2510.25966 2601.09049 2602.16967 2605.15787 2606.00230 2606.26050	2026-09-05
2306.13253	25	2309.02390 2310.05918 2310.13061 2310.16441 2311.06597 2311.18817 2401.10463 2402.15175 2402.16726 2405.15071 2407.12332 2408.08944 2408.11804 2410.04489 2411.05353 2506.05718 2506.21551 2507.11645 2510.04930 2511.04760 2512.03437 2601.19791 2602.19533 2603.24746 2607.05104	2026-09-05
2306.17844	29	2307.09550 2308.15594 2310.13061 2310.19470 2311.07568 2312.06581 2402.09469 2402.16726 2405.16658 2407.20199 2505.18266 2510.04930 2511.01938 2602.06702 2602.16746 2602.18523 2602.18649 2602.22600 2603.01968 2603.05228 2604.06256 2604.17673 2605.18022 2606.08985 2606.12966 2606.17399 2606.32000 2607.05104 2608.07436	2026-09-05
2307.09550	0	-	2026-09-05
2308.09543	3	2311.18817 2412.04619 2506.05718	2026-09-05
2308.15594	10	2311.18817 2405.16658 2407.12332 2410.03569 2505.18266 2506.05718 2506.23286 2601.19791 2604.13082 2605.14659	2026-09-05
2309.02390	85	2310.02541 2310.03789 2310.05918 2310.06110 2310.13061 2310.17247 2310.19470 2311.06597 2311.18817 2312.06581 2401.10463 2402.09469 2402.15175 2402.15555 2402.16726 2403.03942 2404.16367 2405.12755 2405.15071 2405.17479 2407.12332 2407.20199 2411.00247 2411.03541 2411.05353 2412.----- 2412.04619 2412.09810 2412.10898 2501.04697 2502.01739 2503.10483 2504.12700 2504.13292 2504.20752 2505.11411 2505.15624 2505.20076 2506.04434 2506.05718 2506.12284 2506.23286 2507.11645 2507.20057 2507.23346 2509.06931 2509.10562 2509.20829 2509.21519 2510.04930 2511.04760 2512.03437 2601.03162 2601.09049 2601.19791 2602.02859 2602.06702 2602.16746 2602.18523 2602.18649 2602.22600 2603.01968 2603.13331 2603.15492 2603.29262 2604.13082 2604.13123 2604.17673 2605.08237 2605.09724 2605.14659 2605.20441 2606.05863 2606.12966 2606.13753 2606.18465 2606.26050 2607.04333 2607.05104 2607.06628 2607.06639 2607.11666 2607.20512 2608.01833 2608.07436	2026-09-05
2309.03800	1	2311.07568	2026-09-05
2310.02541	22	2311.18817 2312.06581 2402.09469 2402.15555 2402.16726 2405.17479 2407.12332 2408.08944 2408.11804 2410.04489 2503.23298 2504.12700 2504.13292 2505.20172 2506.05718 2507.20057 2509.06931 2509.20829 2509.21519 2601.19791 2601.22450 2605.18022	2026-09-05
2310.03789	27	2310.19470 2312.06581 2402.09469 2402.16726 2406.06158 2407.12332 2410.04489 2501.04697 2502.01739 2503.10483 2503.23298 2505.11411 2506.05718 2506.12284 2507.23346 2509.06931 2509.20829 2509.21519 2511.04760 2511.12768 2603.01192 2603.24746 2605.08464 2605.09724 2606.17120 2606.18465 2607.13749	2026-09-05
2310.05918	10	2310.17247 2310.19470 2402.16726 2408.08944 2502.01739 2503.10483 2504.12700 2506.05718 2507.23346 2509.20829	2026-09-05
2310.06110	66	2310.17247 2310.19470 2311.18817 2312.06581 2402.09469 2402.16726 2405.17479 2406.06158 2407.12332 2407.20199 2408.08944 2408.11804 2410.04489 2411.00247 2411.03541 2411.05353 2412.----- 2501.04697 2502.01739 2502.01774 2503.23298 2504.13292 2504.17243 2505.11411 2505.15624 2505.18266 2505.20172 2506.05718 2506.12284 2506.23286 2507.20057 2509.06931 2509.17738 2509.20829 2509.21519 2510.04930 2511.04760 2601.03162 2601.19791 2601.22450 2602.06702 2602.08302 2602.16746 2602.18523 2602.19533 2603.01192 2603.01968 2603.15492 2603.25009 2604.13082 2604.13123 2604.17673 2605.06152 2605.08119 2605.08464 2605.09724 2605.15787 2605.20441 2606.05863 2606.12966 2606.13753 2606.18465 2607.05104 2607.06639 2607.13749 2608.01833	2026-09-05
2310.12977	2	2405.20233 2504.20752	2026-09-05
2310.13061	16	2401.10463 2402.16726 2408.08944 2410.04489 2502.01739 2503.23298 2505.18266 2506.05718 2507.11645 2509.06931 2509.21519 2511.04760 2601.09049 2602.08302 2603.23784 2605.18022	2026-09-05
2310.16441	19	2310.17247 2311.18817 2402.16726 2407.12332 2410.04489 2411.00247 2502.01774 2503.23298 2506.05718 2509.20829 2510.04930 2511.04760 2601.19791 2602.08302 2602.12039 2602.19533 2603.01968 2604.12434 2606.17120	2026-09-05
2310.17247	15	2310.19470 2402.16726 2407.20199 2408.08944 2409.09281 2411.00247 2503.10483 2504.13292 2506.05718 2506.23286 2507.23346 2510.25966 2601.19791 2603.01192 2603.29262	2026-09-05
2310.19470	7	2502.01739 2506.05718 2511.04760 2605.14659 2605.15787 2606.13753 2607.11666	2026-09-05
2311.06597	10	2402.16726 2405.16658 2408.08944 2408.11804 2502.01739 2506.12284 2506.21551 2601.19791 2602.08302 2603.01968	2026-09-05
2311.07568	13	2311.18817 2312.06581 2402.09469 2402.16726 2407.12332 2407.20199 2411.03541 2504.13292 2505.18266 2506.05718 2509.21519 2603.05228 2605.18022	2026-09-05
2311.18817	53	2310.17247 2402.09469 2402.16726 2405.16658 2405.17479 2405.19454 2406.06158 2407.12332 2407.20199 2408.08944 2408.11804 2410.04489 2411.00247 2411.03541 2412.10898 2501.04697 2503.23298 2504.03162 2504.13292 2505.15624 2505.18266 2505.20172 2506.05718 2506.12284 2506.23286 2507.20057 2509.06931 2509.17738 2509.20829 2511.04760 2512.03437 2601.19791 2602.08302 2602.16746 2602.16967 2602.18523 2602.18649 2602.19533 2603.01192 2603.01968 2603.07323 2603.13331 2603.24746 2604.07380 2605.06152 2605.08237 2605.08464 2605.09724 2605.14659 2605.15787 2605.20441 2606.13753 2606.17120	2026-09-05
2312.06581	11	2310.19470 2402.09469 2402.16726 2501.04697 2505.18266 2506.05718 2602.19533 2603.05228 2604.06256 2606.12966 2606.17399	2026-09-05
2401.10463	12	2405.15071 2412.04619 2504.03162 2504.13292 2505.20076 2506.05718 2510.04930 2511.04760 2512.03437 2601.19791 2603.01968 2605.14659	2026-09-05
2402.09469	1	2603.23784	2026-09-05
2402.15175	19	2405.15071 2405.20233 2408.08944 2412.04619 2503.10483 2504.03162 2505.20076 2506.05718 2506.21551 2507.23346 2509.20829 2509.21519 2510.04930 2601.09049 2603.01968 2605.09724 2605.14659 2605.18022 2606.05863	2026-09-05
2402.15555	29	2405.12755 2408.11804 2410.04489 2412.----- 2501.04697 2502.01739 2504.03162 2504.12700 2504.13292 2504.17243 2505.15624 2506.04434 2506.05718 2506.12284 2506.21551 2509.06931 2509.17738 2509.20829 2510.25966 2511.01938 2511.04760 2512.03437 2601.19791 2602.02859 2602.08302 2603.24746 2605.06352 2605.09724 2608.01833	2026-09-05
2402.16726	11	2405.16658 2405.17479 2407.20199 2504.03162 2504.13292 2505.18266 2512.03437 2601.09049 2603.01968 2605.09724 2606.17399	2026-09-05
2403.03942	1	2404.16367	2026-09-05
2404.16367	0	-	2026-09-05
2405.12755	12	2410.04489 2504.17243 2506.04434 2506.05718 2507.11645 2510.25966 2602.02859 2603.01968 2604.12434 2605.06152 2605.15787 2606.13753	2026-09-05
2405.15071	16	2409.09281 2504.03162 2504.13292 2504.20752 2505.20076 2506.05718 2506.21551 2509.21016 2509.21519 2601.09049 2601.19791 2603.01968 2603.29262 2604.13082 2605.09724 2605.12394	2026-09-05
2405.16658	4	2504.03162 2506.05718 2601.09049 2603.01968	2026-09-05
2405.17479	3	2504.03162 2506.05718 2601.03162	2026-09-05
2405.19454	11	2409.09281 2502.01739 2504.17243 2505.15624 2506.05718 2506.21551 2507.11645 2509.06931 2601.19791 2602.08302 2603.01968	2026-09-05
2405.20233	27	2409.09281 2504.03162 2504.13292 2504.17243 2504.20752 2505.15624 2506.05718 2506.12284 2509.21016 2510.04930 2511.04760 2601.09049 2603.01968 2603.05228 2603.24746 2603.25009 2604.13123 2604.20923 2605.08464 2605.09724 2605.12394 2606.12966 2606.32000 2607.04333 2607.11666 2607.20512 2608.01833	2026-09-05
2406.06158	3	2412.----- 2504.03162 2505.11411	2026-09-05
2407.-----	1	2601.22450	2026-09-05
2407.12332	23	2407.20199 2410.03569 2411.03541 2412.----- 2502.01739 2504.03162 2504.12700 2504.13292 2505.15624 2505.20172 2506.05718 2509.06931 2509.21519 2510.04930 2601.19791 2602.08302 2603.01192 2603.01968 2604.12434 2605.06352 2605.09724 2606.05863 2606.08985	2026-09-05
2407.20199	11	2501.04697 2504.03162 2504.13292 2505.18266 2506.05718 2601.19791 2603.29262 2604.13082 2604.13123 2605.08464 2605.18022	2026-09-05
2408.08944	13	2411.03541 2503.10483 2504.03162 2506.05718 2507.23346 2509.21519 2603.24746 2604.12434 2605.06352 2605.09724 2605.15787 2606.05863 2606.18465	2026-09-05
2408.11804	6	2504.03162 2506.05718 2510.25966 2601.19791 2606.04405 2607.06639	2026-09-05
2409.09281	5	2501.04697 2506.21551 2601.09049 2603.01968 2606.00230	2026-09-05
2410.03569	0	-	2026-09-05
2410.04489	9	2501.04697 2506.05718 2509.20829 2510.04930 2601.19791 2602.08302 2602.12039 2603.01968 2603.29262	2026-09-05
2411.00247	4	2502.01739 2505.15624 2506.23286 2601.19791	2026-09-05
2411.03541	1	2506.05718	2026-09-05
2411.05353	2	2507.11645 2510.25966	2026-09-05
2412.-----	3	2603.01968 2603.05228 2605.06352	2026-09-05
2412.04619	0	-	2026-09-05
2412.09810	13	2502.01739 2504.17243 2506.05718 2506.21551 2509.20829 2602.08302 2603.01968 2603.24746 2603.29262 2604.13123 2605.06352 2605.09724 2607.06639	2026-09-05
2412.10898	0	-	2026-09-05
2412.18624	2	2502.01739 2509.10562	2026-09-05
2501.04697	26	2410.04489 2502.01739 2504.16041 2504.17243 2505.15624 2506.05718 2506.21551 2506.23286 2509.21519 2510.04930 2511.04760 2601.19791 2601.22450 2602.12039 2603.01968 2603.05228 2603.15492 2603.24746 2605.06152 2605.08237 2605.08464 2606.18465 2606.32000 2607.05104 2608.01833 2608.07436	2026-09-05
2502.01739	1	2602.08302	2026-09-05
2502.01774	2	2603.01968 2605.06352	2026-09-05
2503.10483	2	2507.23346 2607.08350	2026-09-05
2503.23298	0	-	2026-09-05
2504.03162	2	2601.09049 2603.01968	2026-09-05
2504.12700	1	2509.20829	2026-09-05
2504.13292	13	2505.15624 2506.05718 2506.12284 2511.04760 2601.09049 2601.19791 2603.01968 2605.06152 2605.08464 2606.05863 2606.32000 2607.06628 2607.11666	2026-09-05
2504.16041	4	2509.21519 2605.15787 2607.20512 2608.07436	2026-09-05
2504.17243	2	2601.09049 2607.04333	2026-09-05
2504.20752	6	2506.05718 2509.21016 2509.21519 2601.09049 2603.01968 2603.05228	2026-09-05
2505.11411	5	2603.24746 2605.20441 2606.17120 2607.29503 2608.01833	2026-09-05
2505.15624	4	2601.09049 2606.05863 2606.08985 2607.06639	2026-09-05
2505.18266	2	2605.18022 2606.17399	2026-09-05
2505.20076	1	2603.01968	2026-09-05
2505.20172	6	2511.01938 2601.19791 2603.15492 2605.06152 2605.15787 2606.18465	2026-09-05
2506.04434	4	2602.02859 2604.13123 2605.06152 2608.07436	2026-09-05
2506.05718	11	2510.04930 2601.19791 2602.08302 2602.19533 2603.01968 2603.24746 2603.29262 2605.04396 2605.15787 2606.13753 2606.18465	2026-09-05
2506.12284	2	2510.04930 2603.01968	2026-09-05
2506.21551	3	2603.01968 2604.13123 2606.00230	2026-09-05
2506.23286	2	2505.20172 2601.19791	2026-09-05
2507.-----	0	-	2026-09-05
2507.11645	1	2510.25966	2026-09-05
2507.20057	4	2510.04930 2601.09049 2605.20441 2606.13753	2026-09-05
2507.23346	0	-	2026-09-05
2509.06931	1	2509.21519	2026-09-05
2509.10562	1	2606.18465	2026-09-05
2509.17738	2	2509.20829 2605.06152	2026-09-05
2509.20829	1	2605.06152	2026-09-05
2509.21016	0	-	2026-09-05
2509.21519	9	2601.22450 2603.01192 2604.25143 2605.06152 2605.08119 2605.15787 2605.18022 2605.20441 2606.17120	2026-09-05
2510.04930	1	2601.22450	2026-09-05
2510.25966	2	2502.01739 2606.18465	2026-09-05
2511.01938	6	2603.05228 2603.15492 2605.08237 2605.15787 2605.20441 2606.18465	2026-09-05
2511.04760	1	2606.13753	2026-09-05
2511.12768	0	-	2026-09-05
2512.00686	1	2607.08350	2026-09-05
2512.03437	0	-	2026-09-05
2601.03162	0	-	2026-09-05
2601.09049	0	-	2026-09-05
2601.19791	1	2605.20441	2026-09-05
2601.22450	0	-	2026-09-05
2602.02859	2	2605.20441 2607.06639	2026-09-05
2602.06702	2	2603.05228 2605.20441	2026-09-05
2602.08302	0	-	2026-09-05
2602.12039	1	2606.18465	2026-09-05
2602.16746	8	2602.16967 2602.18523 2602.18649 2604.06256 2604.07380 2605.08119 2605.20441 2606.04405	2026-09-05
2602.16967	5	2602.18523 2602.18649 2604.07380 2605.20441 2607.06639	2026-09-05
2602.18523	6	2602.18649 2604.06256 2604.07380 2604.25143 2605.20441 2607.06639	2026-09-05
2602.18649	1	2604.07380	2026-09-05
2602.19533	0	-	2026-09-05
2602.22600	0	-	2026-09-05
2603.01192	3	2607.06628 2607.08350 2607.13749	2026-09-05
2603.01968	0	-	2026-09-05
2603.05228	5	2603.13331 2605.06352 2605.20441 2606.13753 2606.32000	2026-09-05
2603.07323	1	2604.13123	2026-09-05
2603.13331	5	2603.05228 2604.13123 2605.20441 2606.13753 2607.06639	2026-09-05
2603.15492	1	2605.20441	2026-09-05
2603.23784	0	-	2026-09-05
2603.24746	2	2605.20441 2606.18465	2026-09-05
2603.25009	4	2605.09724 2605.20441 2606.13753 2607.06639	2026-09-05
2603.29262	1	2605.20441	2026-09-05
2604.00316	1	2604.13123	2026-09-05
2604.06256	2	2604.07380 2605.20441	2026-09-05
2604.07380	1	2605.20441	2026-09-05
2604.12434	0	-	2026-09-05
2604.13082	2	2605.20441 2608.07436	2026-09-05
2604.13123	2	2605.20441 2607.06639	2026-09-05
2604.17673	0	-	2026-09-05
2604.20923	2	2605.20441 2607.06639	2026-09-05
2604.25143	0	-	2026-09-05
2605.04396	1	2605.20441	2026-09-05
2605.06152	0	-	2026-09-05
2605.06352	2	2605.20441 2607.06639	2026-09-05
2605.08119	0	-	2026-09-05
2605.08237	2	2605.20441 2607.06639	2026-09-05
2605.08464	0	-	2026-09-05
2605.09724	3	2605.20441 2607.04333 2607.13749	2026-09-05
2605.12394	1	2605.20441	2026-09-05
2605.14659	0	-	2026-09-05
2605.15787	0	-	2026-09-05
2605.18022	0	-	2026-09-05
2605.20441	2	2606.13753 2607.06639	2026-09-05
2605.24057	0	-	2026-09-05
2606.00230	0	-	2026-09-05
2606.04405	1	2607.06639	2026-09-05
2606.05863	1	2606.08985	2026-09-05
2606.08985	1	2607.04333	2026-09-05
2606.12966	2	2607.04333 2607.06639	2026-09-05
2606.13753	2	2607.04333 2607.12735	2026-09-05
2606.17120	2	2607.06639 2608.01833	2026-09-05
2606.17399	0	-	2026-09-05
2606.18465	1	2607.04333	2026-09-05
2606.26050	0	-	2026-09-05
2606.32000	1	2607.04333	2026-09-05
2607.04333	0	-	2026-09-05
2607.05104	0	-	2026-09-05
2607.06628	0	-	2026-09-05
2607.06639	0	-	2026-09-05
2607.08350	0	-	2026-09-05
2607.11666	0	-	2026-09-05
2607.12735	1	2607.04333	2026-09-05
2607.13749	0	-	2026-09-05
2607.20512	1	2608.07436	2026-09-05
2607.20552	0	-	2026-09-05
2607.29503	0	-	2026-09-05
2608.01833	0	-	2026-09-05
2608.07436	0	-	2026-09-05
