# no	arxiv	source	title per Semantic Scholar	entry
37	2502.03210	id		Noa Rubin, Kirsten Fischer, Javed Lindner, David Dahmen, Inbar Seroussi, Zohar Ringel, Michael Krämer, and Moritz Helias
38	2505.23737	id		Wei Shen, Ruichuan Huang, Minhui Huang, Cong Shen, and Jiawei Zhang. On the convergence analysis of muon. *arXiv preprin
39	2509.06931	id		Maor Shutman, Oren Louidor, and Ran Tessler. Learning words in groups: fusion algebras, tensor ranks and grokking. *arXi
40		—		Benjamin Steinberg. Representation theory of finite groups. *Carleton University*, 2009.
41	2206.04817	id		Vimal Thilak, Etai Littwin, Shuangfei Zhai, Omid Saremi, Roni Paiss, and Joshua Susskind. The slingshot mechanism: An em
42	2206.01342	s2	Understanding the Role of Nonlinearity in Training Dynamics of Contrastive Learning	Yuandong Tian. Understanding the role of nonlinearity in training dynamics of contrastive learning. In *The Eleventh Int
43	2410.01779	s2	Composing Global Solutions to Reasoning Tasks via Algebraic Objects in Neural Nets	Yuandong Tian. Composing global solutions to reasoning tasks via algebraic objects in neural nets. *NeurIPS*, 2025.
44	2010.00578	id		Yuandong Tian, Lantao Yu, Xinlei Chen, and Surya Ganguli. Understanding self-supervised learning with dual deep networks
45	1004.4389	s2	User-Friendly Tail Bounds for Sums of Random Matrices	Joel A Tropp. User-friendly tail bounds for sums of random matrices. *Foundations of computational mathematics*, 12(4):3
46	2504.16041	id		Amund Tveit, Bjørn Remseth, and Arve Skogvold. Muon optimizer accelerates grokking. *arXiv preprint arXiv:2504.16041*, 2
47	2309.02390	id		Vikrant Varma, Rohin Shah, Zachary Kenton, János Kramár, and Ramana Kumar. Explaining grokking through circuit efficienc
48	2405.15071	id		Boshi Wang, Xiang Yue, Yu Su, and Huan Sun. Grokked transformers are implicit reasoners: A mechanistic journey to the ed
49	2407.14985	id		Xinyi Wang, Antonis Antoniades, Yanai Elazar, Alfonso Amayuelas, Alon Albalak, Kexun Zhang, and William Yang Wang. Gener
50	2310.02541	id		Zhiwei Xu, Yutong Wang, Spencer Frei, Gal Vardi, and Wei Hu. Benign overfitting and grokking in relu networks for xor cl
51	2403.03507	s2	GaLore: Memory-Efficient LLM Training by Gradient Low-Rank Projection	Jiawei Zhao, Zhenyu Zhang, Beidi Chen, Zhangyang Wang, Anima Anandkumar, and Yuandong Tian. Galore: Memory-efficient llm
