# no	arxiv	source	title per Semantic Scholar	entry
40	2301.05217	s2	Progress measures for grokking via mechanistic interpretability	Neel Nanda, Lawrence Chan, Tom Lieberum, Jess Smith, and Jacob Steinhardt. Progress measures for grokking via mechanisti
41		—		Nina Panickserry and Dmitry Vaintrob. devinterp, 2024. URL https://github.com/nrimsky/devinterp.
42	2201.02177	s2	Grokking: Generalization Beyond Overfitting on Small Algorithmic Datasets	Alethea Power, Yuri Burda, Harri Edwards, Igor Babuschkin, and Vedant Misra. Grokking: Generalization beyond overfitting
43	2501.04697	s2	Grokking at the Edge of Numerical Stability	Lucas Prieto, Melih Barsbey, Pedro A. M. Mediano, and Tolga Birdal. Grokking at the edge of numerical stability, 2025. U
44	2310.03789	s2	Grokking as a First Order Phase Transition in Two Layer Networks	Noa Rubin, Inbar Seroussi, and Zohar Ringel. Grokking as a first order phase transition in two layer networks, 2024. URL
45		—		Inbar Seroussi, Gadi Naveh, and Zohar Ringel. Separation of scales and a thermodynamic description of feature **[p. 11]*
46	1802.09876	s2	Parameter diagnostics of phases and phase transition learning by neural networks	Philippe Suchsland and Stefan Wessel. Parameter diagnostics of phases and phase transition learning by neural networks. 
47	1802.09876	s2	Parameter diagnostics of phases and phase transition learning by neural networks	Philippe Suchsland and Stefan Wessel. Parameter diagnostics of phases and phase transition learning by neural networks. 
48	2311.06597	s2	Understanding Grokking Through A Robustness Viewpoint	Zhiquan Tan and Weiran Huang. Understanding grokking through a robustness viewpoint, 2024. URL https://arxiv.org/abs/231
49		—		Hugo Tessier, Vincent Gripon, Mathieu Léonardon, Matthieu Arzel, Thomas Hannagan, and David Bertrand. Rethinking weight 
50	2206.04817	s2	The Slingshot Mechanism: An Empirical Study of Adaptive Optimizers and the Grokking Phenomenon	Vimal Thilak, Etai Littwin, Shuangfei Zhai, Omid Saremi, Roni Paiss, and Joshua Susskind. The slingshot mechanism: An em
51		—		Vikrant Varma, Rohin Shah, Zachary Kenton, János Kramár, and Ramana Kumar. Explaining grokking through circuit efficienc
52		—		Dustin Wright, Christian Igel, and Raghavendra Selvan. Bmrs: Bayesian model reduction for structured pruning, 2024. URL 
