# no	arxiv	source	title per Semantic Scholar	entry
16		s2	Ensemble Methods in Machine Learning	Dietterich, T. G. Ensemble methods in machine learning. In *International workshop on multiple classifier systems*, pp. 
17	2305.18654	s2	Faith and Fate: Limits of Transformers on Compositionality	Dziri, N., Lu, X., Sclar, M., Li, X. L., Jiang, L., Lin, B. Y., Welleck, S., West, P., Bhagavatula, C., Le Bras, R., et 
18	1906.05271	s2	Does learning require memorization? a short tale about a long tail	Feldman, V. Does learning require memorization? a short tale about a long tail. In *Proceedings of the 52nd Annual ACM S
19	1904.10922	id		Forde, J. Z. and Paganini, M. The scientific method in the science of machine learning. *arXiv preprint arXiv:1904.10922
20		s2	Jonathan frankle	Frankle, J. and Bashir, D. Jonathan frankle: From lottery tickets to llms, 10 2023. URL https://thegradientpub.substack.
21	1803.03635	s2	The Lottery Ticket Hypothesis: Finding Sparse, Trainable Neural Networks	Frankle, J. and Carbin, M. The lottery ticket hypothesis: Finding sparse, trainable neural networks. In *International C
22	2009.08576	s2	Pruning Neural Networks at Initialization: Why are We Missing the Mark?	Frankle, J., Dziugaite, G. K., Roy, D., and Carbin, M. Pruning neural networks at initialization: Why are we missing the
23		s2	The science of deep learning	Gal, Y. The science of deep learning, 2015. URL https://web.archive.org/web/20240913143139/https://www.cs.ox.ac.uk/peopl
24	1904.07633	id		Gencoglu, O., van Gils, M., Guldogan, E., Morikawa, C., Süzen, M., Gruber, M., Leinonen, J., and Huttunen, H. Hark side 
25	2403.03103	s2	Emergent Equivariance in Deep Ensembles	Gerken, J. E. and Kessel, P. Emergent equivariance in deep ensembles. In *Forty-first International Conference on Machin
26	2011.14439	s2	Scaling Down Deep Learning with MNIST-1D	Greydanus, S. and Kobak, D. Scaling down deep learning with MNIST-1D. In *Proceedings of the 41st International Conferen
27	1903.08560	s2	SURPRISES IN HIGH-DIMENSIONAL RIDGELESS LEAST SQUARES INTERPOLATION	Hastie, T., Montanari, A., Rosset, S., and Tibshirani, R. J. Surprises in high-dimensional ridgeless least squares inter
28		s2	Generalized additive models (monographs on statistics and applied probability 43)	Hastie, T. J. and Tibshirani, R. J. Generalized additive models (monographs on statistics and applied probability 43). *
29		s2	Large language models can do jaw-dropping things. but nobody knows exactly why	Heaven, W. D. Large language models can do jaw-dropping things. but nobody knows exactly why. *Technology review*, pp. 4
30	2007.10099	id		Heckel, R. and Yilmaz, F. F. Early stopping in deep networks: Double descent and how to eliminate it. *arXiv preprint ar
31		s2	Scientific Method	Hepburn, B. and Andersen, H. Scientific Method. In Zalta, E. N. (ed.), *The Stanford Encyclopedia of Philosophy*. Metaph
32		—		Herrmann, M., Lange, F. J. D., Eggensperger, K., Casalicchio, G., Wever, M., Feurer, M., Rügamer, D., Hüllermeier, E., B
33	2102.00554	s2	Sparsity in Deep Learning: Pruning and growth for efficient inference and training in neural network	Hoefler, T., Alistarh, D., Ben-Nun, T., Dryden, N., and Peste, A. Sparsity in deep learning: Pruning and growth for effi
34		s2	An empirical analysis of compute-optimal large language model training	Hoffmann, J., Borgeaud, S., Mensch, A., Buchatskaya, E., Cai, T., Rutherford, E., de Las Casas, D., Hendricks, L. A., We
35	2311.18807	id		Hofman, J. M., Chatzimparmpas, A., Sharma, A., Watts, D. J., and Hullman, J. Pre-registration for predictive modeling. *
36	2411.00247	id		Jeffares, A., Curth, A., and van der Schaar, M. Deep learning through a telescoping lens: A simple model provides empiri
37	2301.11323	s2	Joint Training of Deep Ensembles Fails Due to Learner Collusion	Jeffares, A., Liu, T., Crabbé, J., and van der Schaar, M. Joint training of deep ensembles fails due to learner collusio
38	2307.10169	id		Kaddour, J., Harris, J., Mozes, M., Bradley, H., Raileanu, R., and McHardy, R. Challenges and applications of large lang
39	2001.08361	id		Kaplan, J., McCandlish, S., Henighan, T., Brown, T. B., Chess, B., Child, R., Gray, S., Radford, A., Wu, J., and Amodei,
40	2406.03980	s2	Position: Embracing Negative Results in Machine Learning	Karl, F., Kemeter, M., Dax, G., and Sierak, P. Position: Embracing negative results in machine learning. In *Forty-first
41	2310.06110	id		Kumar, T., Bordelon, B., Gershman, S. J., and Pehlevan, C. Grokking as the transition from lazy to rich training dynamic
42	1612.01474	s2	Simple and Scalable Predictive Uncertainty Estimation using Deep Ensembles	Lakshminarayanan, B., Pritzel, A., and Blundell, C. Simple and scalable predictive uncertainty estimation using deep ens
43		s2	Machine learning as an experimental science	Langley, P. Machine learning as an experimental science. *Machine Learning*, 3(1):5–8, 1988.
44		—		Legg, C. and Hookway, C. Pragmatism. In Zalta, E. N. and Nodelman, U. (eds.), *The Stanford Encyclopedia of Philosophy*.
45		s2	The concept of an ad hoc hypothesis	Leplin, J. The concept of an ad hoc hypothesis. *Studies in History and Philosophy of Science Part A*, 5(4):309–345, 197
46	2306.00978	s2	AWQ: Activation-aware Weight Quantization for On-Device LLM Compression and Acceleration	Lin, J., Tang, J., Tang, H., Yang, S., Chen, W.-M., Wang, W.-C., Xiao, G., Dang, X., Gan, C., and Han, S. Awq: Activatio
47	2403.04861	id		Liu, B., Zhang, Z., He, P., Wang, Z., Xiao, Y., Ye, R., Zhou, Y., Ku, W.-S., and Hui, B. A survey of lottery ticket hypo
48	1810.05270	s2	Rethinking the Value of Network Pruning	Liu, Z., Sun, M., Zhou, T., Huang, G., and Darrell, T. Rethinking the value of network pruning. In *International Confer
49	2205.10343	s2	Towards Understanding Grokking: An Effective Theory of Representation Learning	Liu, Z., Kitouni, O., Nolte, N. S., Michaud, E., Tegmark, M., and Williams, M. Towards understanding grokking: An effect
50		s2	Grokking beyond algorithmic data	Liu, Z., Michaud, E. J., and Tegmark, M. Omnigrok: Grokking beyond algorithmic data. In *The Eleventh International Conf
51	2406.02275	s2	Position: The Causal Revolution Needs Scientific Pragmatism	Loftus, J. R. Position: The causal revolution needs scientific pragmatism. In *Forty-first International Conference on M
52	2004.04328	s2	A brief prehistory of double descent	Loog, M., Viering, T., Mey, A., Krijthe, J. H., and Tax, D. M. A brief prehistory of double descent. *Proceedings of the
53	2311.18817	s2	Dichotomy of Early and Late Phase Implicit Biases Can Provably Induce Grokking	Lyu, K., Jin, J., Li, Z., Du, S. S., Lee, J. D., and Hu, W. Dichotomy of early and late phase implicit biases can provab
54	2107.00166	s2	Sanity Checks for Lottery Tickets: Does Your Winning Ticket Really Win the Jackpot?	Ma, X., Yuan, G., Shen, X., Chen, T., Chen, X., Chen, X., Liu, N., Qin, M., Liu, S., Wang, Z., et al. Sanity checks for 
55	2002.00585	s2	Proving the Lottery Ticket Hypothesis: Pruning is All You Need	Malach, E., Yehudai, G., Shalev-Schwartz, S., and Shamir, O. Proving the lottery ticket hypothesis: Pruning is all you n
56	2310.17247	id		Miller, J., O’Neill, C., and Bui, T. Grokking beyond neural networks: An empirical exploration with model complexity. *a
57	2305.18741	id		Murty, S., Sharma, P., Andreas, J., and Manning, C. D. Grokking of hierarchical structure in vanilla transformers. *arXi
58		s2	Incentivizing empirical science in machine learning: Problems and proposals	Nakkiran, P. and Belkin, M. Incentivizing empirical science in machine learning: Problems and proposals. In *ML Evaluati
59	2010.08127	id		Nakkiran, P., Neyshabur, B., and Sedghi, H. The deep bootstrap framework: Good online learners are good offline generali
60	2003.01897	s2	Optimal Regularization Can Mitigate Double Descent	Nakkiran, P., Venkat, P., Kakade, S. M., and Ma, T. Optimal regularization can mitigate double descent. In *Internationa
61	2301.05217	id		Nanda, N., Chan, L., Lieberum, T., Smith, J., and Steinhardt, J. Progress measures for grokking via mechanistic interpre
62		s2	The Grammar of Science	Pearson, K. The grammar of science. *Nature*, 46(1185):247–247, 1892.
63	2003.12206	s2	Improving Reproducibility in Machine Learning Research (A Report from the NeurIPS 2019 Reproducibili	Pineau, J., Vincent-Lamarre, P., Sinha, K., Larivière, V., Beygelzimer, A., d’Alché Buc, F., Fox, E., and Larochelle, H.
64		s2	Qapr 5: grokking is maybe not *that* big a deal?	Pope, Q. Qapr 5: grokking is maybe not *that* big a deal?, July 2023. URL https://www.lesswrong.com/posts/GpSzShaaf8po4r
65		s2	The Logic of Scientific Discovery	Popper, K. R. *The Logic of Scientific Discovery*. Routledge, London, England, 1935.
66	2201.02177	id		Power, A., Burda, Y., Edwards, H., Babuschkin, I., and Misra, V. Grokking: Generalization beyond overfitting on small al
67	2501.04697	id		Prieto, L., Barsbey, M., Mediano, P. A., and Birdal, T. Grokking at the edge of numerical stability. *arXiv preprint arX
68		—		Prince, S. J. *Understanding deep learning*. MIT press, 2023.
69	2106.10165	s2	The Principles of Deep Learning Theory	Roberts, D. A., Yaida, S., and Hanin, B. *The principles of deep learning theory*, volume 46. Cambridge University Press
70	2304.15004	s2	Are Emergent Abilities of Large Language Models a Mirage?	Schaeffer, R., Miranda, B., and Koyejo, S. Are emergent abilities of large language models a mirage? *Advances in Neural
71		s2	Abstract of the Proceedings of the Liverpool Geological Society . Number v. 8	Society, L. G. *Abstract of the Proceedings of the Liverpool Geological Society*. Number v. 8. 1897. URL https://books.g
72		s2	Towards a pragmatist dealing with algorithmic bias in medical machine learning	Starke, G., De Clercq, E., and Elger, B. S. Towards a pragmatist dealing with algorithmic bias in medical machine learni
73		s2	The Slingshot Effect: A Late-Stage Optimization Anomaly in Adaptive Gradient Methods	Thilak, V., Littwin, E., Zhai, S., Saremi, O., Paiss, R., and Susskind, J. M. The slingshot effect: A late-stage optimiz
74	2103.17239	s2	Going deeper with Image Transformers	Touvron, H., Cord, M., Sablayrolles, A., Synnaeve, G., and Jégou, H. Going deeper with image transformers. In *Proceedin
75		s2	Questionable Practices in Methodological Deep Learning Research	Trosten, D. J. Questionable practices in methodological deep learning research. In *Proceedings of the Northern Lights D
76		s2	Explaining grokking through circuit efficiency, 2024	Varma, V., Shah, R., Kenton, Z., Kramar, J., and Kumar, R. Explaining grokking through circuit efficiency, 2024. URL htt
77		s2	Competing narratives in AI ethics: a defense of sociotechnical pragmatism	Watson, D. S., Mökander, J., and Floridi, L. Competing narratives in ai ethics: a defense of sociotechnical pragmatism. 
78	2106.10199	id		Zaken, E. B., Ravfogel, S., and Goldberg, Y. Bitfit: Simple parameter-efficient fine-tuning for transformer-based masked
79	2106.04560	s2	Scaling Vision Transformers	Zhai, X., Kolesnikov, A., Houlsby, N., and Beyer, L. Scaling vision transformers. In *Proceedings of the IEEE/CVF confer
80	1905.01067	s2	Deconstructing Lottery Tickets: Zeros, Signs, and the Supermask	Zhou, H., Lan, J., Liu, R., and Yosinski, J. Deconstructing lottery tickets: Zeros, signs, and the supermask. *Advances 
